,,Raigarh,India,21.70N,83.94E
2005-09-01,27.822,0.155,Raigarh,India,21.70N,83.94E
2005-10-01,26.511999999999997,0.523,Raigarh,India,21.70N,83.94E
2005-11-01,21.83,0.252,Raigarh,India,21.70N,83.94E
2005-12-01,19.477,0.306,Raigarh,India,21.70N,83.94E
2006-01-01,20.27,0.43799999999999994,Raigarh,India,21.70N,83.94E
2006-02-01,24.963,0.637,Raigarh,India,21.70N,83.94E
2006-03-01,27.134,0.433,Raigarh,India,21.70N,83.94E
2006-04-01,31.375999999999998,0.841,Raigarh,India,21.70N,83.94E
2006-05-01,32.341,0.746,Raigarh,India,21.70N,83.94E
2006-06-01,31.15,0.58,Raigarh,India,21.70N,83.94E
2006-07-01,27.826,0.281,Raigarh,India,21.70N,83.94E
2006-08-01,27.225,0.441,Raigarh,India,21.70N,83.94E
2006-09-01,27.861,0.22,Raigarh,India,21.70N,83.94E
2006-10-01,26.909000000000002,0.18600000000000003,Raigarh,India,21.70N,83.94E
2006-11-01,23.651999999999997,0.282,Raigarh,India,21.70N,83.94E
2006-12-01,20.776,0.498,Raigarh,India,21.70N,83.94E
2007-01-01,20.668000000000003,0.18899999999999997,Raigarh,India,21.70N,83.94E
2007-02-01,23.203000000000003,0.368,Raigarh,India,21.70N,83.94E
2007-03-01,27.101,0.146,Raigarh,India,21.70N,83.94E
2007-04-01,31.741999999999997,0.42,Raigarh,India,21.70N,83.94E
2007-05-01,33.498000000000005,0.28600000000000003,Raigarh,India,21.70N,83.94E
2007-06-01,31.404000000000003,0.72,Raigarh,India,21.70N,83.94E
2007-07-01,28.113000000000003,0.138,Raigarh,India,21.70N,83.94E
2007-08-01,27.796,0.156,Raigarh,India,21.70N,83.94E
2007-09-01,27.76,0.24100000000000002,Raigarh,India,21.70N,83.94E
2007-10-01,26.228,0.29100000000000004,Raigarh,India,21.70N,83.94E
2007-11-01,23.069000000000006,0.254,Raigarh,India,21.70N,83.94E
2007-12-01,20.336,0.261,Raigarh,India,21.70N,83.94E
2008-01-01,20.347,0.292,Raigarh,India,21.70N,83.94E
2008-02-01,21.478,0.5870000000000001,Raigarh,India,21.70N,83.94E
2008-03-01,27.984,0.22899999999999998,Raigarh,India,21.70N,83.94E
2008-04-01,31.337,0.502,Raigarh,India,21.70N,83.94E
2008-05-01,33.855000000000004,0.5429999999999999,Raigarh,India,21.70N,83.94E
2008-06-01,28.963,0.442,Raigarh,India,21.70N,83.94E
2008-07-01,27.574,0.259,Raigarh,India,21.70N,83.94E
2008-08-01,27.473000000000003,0.289,Raigarh,India,21.70N,83.94E
2008-09-01,27.646,0.37200000000000005,Raigarh,India,21.70N,83.94E
2008-10-01,26.408,0.32299999999999995,Raigarh,India,21.70N,83.94E
2008-11-01,23.459,0.21600000000000003,Raigarh,India,21.70N,83.94E
2008-12-01,21.232,0.385,Raigarh,India,21.70N,83.94E
2009-01-01,22.069000000000003,0.41200000000000003,Raigarh,India,21.70N,83.94E
2009-02-01,25.018,0.247,Raigarh,India,21.70N,83.94E
2009-03-01,28.534000000000002,0.204,Raigarh,India,21.70N,83.94E
2009-04-01,32.437,0.884,Raigarh,India,21.70N,83.94E
2009-05-01,33.792,0.494,Raigarh,India,21.70N,83.94E
2009-06-01,33.472,0.28800000000000003,Raigarh,India,21.70N,83.94E
2009-07-01,27.75,0.392,Raigarh,India,21.70N,83.94E
2009-08-01,28.147,0.259,Raigarh,India,21.70N,83.94E
2009-09-01,28.479,0.313,Raigarh,India,21.70N,83.94E
2009-10-01,25.721999999999998,0.244,Raigarh,India,21.70N,83.94E
2009-11-01,23.291999999999998,0.415,Raigarh,India,21.70N,83.94E
2009-12-01,20.399,0.415,Raigarh,India,21.70N,83.94E
2010-01-01,19.244,0.24100000000000002,Raigarh,India,21.70N,83.94E
2010-02-01,24.057,0.32,Raigarh,India,21.70N,83.94E
2010-03-01,30.013,0.37,Raigarh,India,21.70N,83.94E
2010-04-01,33.811,0.6559999999999999,Raigarh,India,21.70N,83.94E
2010-05-01,33.852000000000004,0.282,Raigarh,India,21.70N,83.94E
2010-06-01,32.429,0.485,Raigarh,India,21.70N,83.94E
2010-07-01,28.385,0.316,Raigarh,India,21.70N,83.94E
2010-08-01,28.191000000000006,0.285,Raigarh,India,21.70N,83.94E
2010-09-01,28.182,0.24600000000000002,Raigarh,India,21.70N,83.94E
2010-10-01,26.546,0.209,Raigarh,India,21.70N,83.94E
2010-11-01,24.639,0.231,Raigarh,India,21.70N,83.94E
2010-12-01,19.442999999999998,0.335,Raigarh,India,21.70N,83.94E
2011-01-01,19.297,0.301,Raigarh,India,21.70N,83.94E
2011-02-01,23.379,0.262,Raigarh,India,21.70N,83.94E
2011-03-01,28.531999999999996,0.36700000000000005,Raigarh,India,21.70N,83.94E
2011-04-01,30.052,0.47100000000000003,Raigarh,India,21.70N,83.94E
2011-05-01,33.454,0.41100000000000003,Raigarh,India,21.70N,83.94E
2011-06-01,30.298,0.8190000000000001,Raigarh,India,21.70N,83.94E
2011-07-01,28.212,0.254,Raigarh,India,21.70N,83.94E
2011-08-01,27.323,0.242,Raigarh,India,21.70N,83.94E
2011-09-01,27.376,0.498,Raigarh,India,21.70N,83.94E
2011-10-01,26.545,0.37200000000000005,Raigarh,India,21.70N,83.94E
2011-11-01,23.531999999999996,0.287,Raigarh,India,21.70N,83.94E
2011-12-01,20.133,0.45,Raigarh,India,21.70N,83.94E
2012-01-01,19.724,0.598,Raigarh,India,21.70N,83.94E
2012-02-01,23.413,0.426,Raigarh,India,21.70N,83.94E
2012-03-01,28.173000000000002,0.735,Raigarh,India,21.70N,83.94E
2012-04-01,31.886999999999997,0.541,Raigarh,India,21.70N,83.94E
2012-05-01,34.698,0.261,Raigarh,India,21.70N,83.94E
2012-06-01,33.601,0.5920000000000001,Raigarh,India,21.70N,83.94E
2012-07-01,27.962,0.387,Raigarh,India,21.70N,83.94E
2012-08-01,27.538,0.532,Raigarh,India,21.70N,83.94E
2012-09-01,28.13,0.429,Raigarh,India,21.70N,83.94E
2012-10-01,26.215999999999998,0.484,Raigarh,India,21.70N,83.94E
2012-11-01,22.624,0.321,Raigarh,India,21.70N,83.94E
2012-12-01,20.644000000000002,0.284,Raigarh,India,21.70N,83.94E
2013-01-01,20.166,0.21,Raigarh,India,21.70N,83.94E
2013-02-01,23.226,0.38299999999999995,Raigarh,India,21.70N,83.94E
2013-03-01,28.027,0.867,Raigarh,India,21.70N,83.94E
2013-04-01,31.340999999999998,1.4369999999999998,Raigarh,India,21.70N,83.94E
2013-05-01,34.786,0.295,Raigarh,India,21.70N,83.94E
2013-06-01,30.76,1.171,Raigarh,India,21.70N,83.94E
2013-07-01,28.045,0.42700000000000005,Raigarh,India,21.70N,83.94E
2013-08-01,27.735,0.34600000000000003,Raigarh,India,21.70N,83.94E
2013-09-01,,,Raigarh,India,21.70N,83.94E
1796-01-01,19.688,2.285,Raipur,India,21.70N,82.21E
1796-02-01,22.151999999999997,1.609,Raipur,India,21.70N,82.21E
1796-03-01,25.641,2.4219999999999997,Raipur,India,21.70N,82.21E
1796-04-01,31.207,1.885,Raipur,India,21.70N,82.21E
1796-05-01,33.922000000000004,1.642,Raipur,India,21.70N,82.21E
1796-06-01,31.314,3.341,Raipur,India,21.70N,82.21E
1796-07-01,27.145000000000003,2.349,Raipur,India,21.70N,82.21E
1796-08-01,26.792,2.963,Raipur,India,21.70N,82.21E
1796-09-01,27.126,3.3810000000000002,Raipur,India,21.70N,82.21E
1796-10-01,25.359,1.541,Raipur,India,21.70N,82.21E
1796-11-01,21.441,3.0589999999999997,Raipur,India,21.70N,82.21E
1796-12-01,17.461,4.018,Raipur,India,21.70N,82.21E
1797-01-01,,,Raipur,India,21.70N,82.21E
1797-02-01,,,Raipur,India,21.70N,82.21E
1797-03-01,26.224,2.096,Raipur,India,21.70N,82.21E
1797-04-01,30.574,2.9219999999999997,Raipur,India,21.70N,82.21E
1797-05-01,33.371,2.412,Raipur,India,21.70N,82.21E
1797-06-01,32.120000000000005,2.35,Raipur,India,21.70N,82.21E
1797-07-01,27.369000000000003,2.335,Raipur,India,21.70N,82.21E
1797-08-01,27.172,2.193,Raipur,India,21.70N,82.21E
1797-09-01,27.258000000000003,2.895,Raipur,India,21.70N,82.21E
1797-10-01,25.031999999999996,2.096,Raipur,India,21.70N,82.21E
1797-11-01,20.735,1.796,Raipur,India,21.70N,82.21E
1797-12-01,18.982,2.648,Raipur,India,21.70N,82.21E
1798-01-01,19.835,2.113,Raipur,India,21.70N,82.21E
1798-02-01,22.555999999999997,1.912,Raipur,India,21.70N,82.21E
1798-03-01,27.508000000000003,1.879,Raipur,India,21.70N,82.21E
1798-04-01,,,Raipur,India,21.70N,82.21E
1798-05-01,,,Raipur,India,21.70N,82.21E
1798-06-01,31.638,2.362,Raipur,India,21.70N,82.21E
1798-07-01,28.401000000000003,2.2769999999999997,Raipur,India,21.70N,82.21E
1798-08-01,27.305,4.112,Raipur,India,21.70N,82.21E
1798-09-01,27.206,2.568,Raipur,India,21.70N,82.21E
1798-10-01,25.343000000000004,2.1830000000000003,Raipur,India,21.70N,82.21E
1798-11-01,21.951999999999998,2.512,Raipur,India,21.70N,82.21E
1798-12-01,18.672,2.103,Raipur,India,21.70N,82.21E
1799-01-01,19.311,2.186,Raipur,India,21.70N,82.21E
1799-02-01,21.011999999999997,2.443,Raipur,India,21.70N,82.21E
1799-03-01,26.406,2.594,Raipur,India,21.70N,82.21E
1799-04-01,31.898000000000003,3.253,Raipur,India,21.70N,82.21E
1799-05-01,34.125,1.695,Raipur,India,21.70N,82.21E
1799-06-01,32.027,2.679,Raipur,India,21.70N,82.21E
1799-07-01,27.478,2.051,Raipur,India,21.70N,82.21E
1799-08-01,27.039,1.204,Raipur,India,21.70N,82.21E
1799-09-01,27.25,2.313,Raipur,India,21.70N,82.21E
1799-10-01,25.956999999999997,1.883,Raipur,India,21.70N,82.21E
1799-11-01,21.302,1.8769999999999998,Raipur,India,21.70N,82.21E
1799-12-01,18.841,1.6580000000000001,Raipur,India,21.70N,82.21E
1800-01-01,19.769000000000002,1.9340000000000002,Raipur,India,21.70N,82.21E
1800-02-01,22.702,3.562,Raipur,India,21.70N,82.21E
1800-03-01,26.268,2.9610000000000003,Raipur,India,21.70N,82.21E
1800-04-01,32.421,1.869,Raipur,India,21.70N,82.21E
1800-05-01,33.303000000000004,1.6269999999999998,Raipur,India,21.70N,82.21E
1800-06-01,31.436999999999998,1.791,Raipur,India,21.70N,82.21E
1800-07-01,26.877,1.8559999999999999,Raipur,India,21.70N,82.21E
1800-08-01,26.444000000000003,2.101,Raipur,India,21.70N,82.21E
1800-09-01,26.23,2.0709999999999997,Raipur,India,21.70N,82.21E
1800-10-01,25.676,2.245,Raipur,India,21.70N,82.21E
1800-11-01,21.951999999999998,2.6039999999999996,Raipur,India,21.70N,82.21E
1800-12-01,19.32,1.77,Raipur,India,21.70N,82.21E
1801-01-01,20.097,1.758,Raipur,India,21.70N,82.21E
1801-02-01,21.829,1.402,Raipur,India,21.70N,82.21E
1801-03-01,28.353,2.028,Raipur,India,21.70N,82.21E
1801-04-01,,,Raipur,India,21.70N,82.21E
1801-05-01,,,Raipur,India,21.70N,82.21E
1801-06-01,30.866,2.1719999999999997,Raipur,India,21.70N,82.21E
1801-07-01,27.62,2.6919999999999997,Raipur,India,21.70N,82.21E
1801-08-01,26.572,1.923,Raipur,India,21.70N,82.21E
1801-09-01,26.781999999999996,1.3219999999999998,Raipur,India,21.70N,82.21E
1801-10-01,25.37,1.6059999999999999,Raipur,India,21.70N,82.21E
1801-11-01,21.756,1.682,Raipur,India,21.70N,82.21E
1801-12-01,20.083,3.2310000000000003,Raipur,India,21.70N,82.21E
1802-01-01,20.524,2.116,Raipur,India,21.70N,82.21E
1802-02-01,22.717,1.7719999999999998,Raipur,India,21.70N,82.21E
1802-03-01,28.122,2.07,Raipur,India,21.70N,82.21E
1802-04-01,31.82,2.114,Raipur,India,21.70N,82.21E
1802-05-01,33.146,2.121,Raipur,India,21.70N,82.21E
1802-06-01,32.598,1.9580000000000002,Raipur,India,21.70N,82.21E
1802-07-01,28.273000000000003,1.635,Raipur,India,21.70N,82.21E
1802-08-01,26.945,1.4140000000000001,Raipur,India,21.70N,82.21E
1802-09-01,28.024,1.8159999999999998,Raipur,India,21.70N,82.21E
1802-10-01,25.927,3.055,Raipur,India,21.70N,82.21E
1802-11-01,21.563000000000002,1.879,Raipur,India,21.70N,82.21E
1802-12-01,18.676,1.915,Raipur,India,21.70N,82.21E
1803-01-01,18.412,2.037,Raipur,India,21.70N,82.21E
1803-02-01,21.316,2.865,Raipur,India,21.70N,82.21E
1803-03-01,26.645,2.1919999999999997,Raipur,India,21.70N,82.21E
1803-04-01,32.17,1.8419999999999999,Raipur,India,21.70N,82.21E
1803-05-01,34.09500000000001,1.844,Raipur,India,21.70N,82.21E
1803-06-01,31.849,1.764,Raipur,India,21.70N,82.21E
1803-07-01,28.28,1.443,Raipur,India,21.70N,82.21E
1803-08-01,28.144000000000002,1.716,Raipur,India,21.70N,82.21E
1803-09-01,27.96,1.676,Raipur,India,21.70N,82.21E
1803-10-01,25.705,2.461,Raipur,India,21.70N,82.21E
1803-11-01,22.045,2.19,Raipur,India,21.70N,82.21E
1803-12-01,18.903,2.615,Raipur,India,21.70N,82.21E
1804-01-01,20.248,3.721,Raipur,India,21.70N,82.21E
1804-02-01,22.218000000000004,2.016,Raipur,India,21.70N,82.21E
1804-03-01,26.547,3.378,Raipur,India,21.70N,82.21E
1804-04-01,33.049,1.87,Raipur,India,21.70N,82.21E
1804-05-01,34.611999999999995,1.92,Raipur,India,21.70N,82.21E
1804-06-01,32.204,1.845,Raipur,India,21.70N,82.21E
1804-07-01,29.143,2.221,Raipur,India,21.70N,82.21E
1804-08-01,27.142,1.6219999999999999,Raipur,India,21.70N,82.21E
1804-09-01,27.733,3.009,Raipur,India,21.70N,82.21E
1804-10-01,25.564,1.805,Raipur,India,21.70N,82.21E
1804-11-01,22.913,3.252,Raipur,India,21.70N,82.21E
1804-12-01,18.55,3.478,Raipur,India,21.70N,82.21E
1805-01-01,19.833,1.757,Raipur,India,21.70N,82.21E
1805-02-01,22.028000000000002,2.29,Raipur,India,21.70N,82.21E
1805-03-01,27.186,1.584,Raipur,India,21.70N,82.21E
1805-04-01,30.951,2.074,Raipur,India,21.70N,82.21E
1805-05-01,34.045,1.5530000000000002,Raipur,India,21.70N,82.21E
1805-06-01,32.183,2.602,Raipur,India,21.70N,82.21E
1805-07-01,27.426,1.682,Raipur,India,21.70N,82.21E
1805-08-01,27.499000000000002,1.103,Raipur,India,21.70N,82.21E
1805-09-01,27.107,1.952,Raipur,India,21.70N,82.21E
1805-10-01,24.272,2.094,Raipur,India,21.70N,82.21E
1805-11-01,21.37,2.904,Raipur,India,21.70N,82.21E
1805-12-01,19.957,1.4680000000000002,Raipur,India,21.70N,82.21E
1806-01-01,19.732,1.9469999999999998,Raipur,India,21.70N,82.21E
1806-02-01,21.919,2.4419999999999997,Raipur,India,21.70N,82.21E
1806-03-01,26.261,1.98,Raipur,India,21.70N,82.21E
1806-04-01,31.293000000000003,2.877,Raipur,India,21.70N,82.21E
1806-05-01,33.826,1.965,Raipur,India,21.70N,82.21E
1806-06-01,30.211,2.0540000000000003,Raipur,India,21.70N,82.21E
1806-07-01,27.453000000000007,1.5630000000000002,Raipur,India,21.70N,82.21E
1806-08-01,27.214000000000002,1.655,Raipur,India,21.70N,82.21E
1806-09-01,28.099,1.905,Raipur,India,21.70N,82.21E
1806-10-01,25.203000000000003,1.4480000000000002,Raipur,India,21.70N,82.21E
1806-11-01,21.851999999999997,1.972,Raipur,India,21.70N,82.21E
1806-12-01,19.508,2.102,Raipur,India,21.70N,82.21E
1807-01-01,18.749000000000002,2.45,Raipur,India,21.70N,82.21E
1807-02-01,21.587,3.135,Raipur,India,21.70N,82.21E
1807-03-01,,,Raipur,India,21.70N,82.21E
1807-04-01,,,Raipur,India,21.70N,82.21E
1807-05-01,31.766,1.8940000000000001,Raipur,India,21.70N,82.21E
1807-06-01,31.804,1.8869999999999998,Raipur,India,21.70N,82.21E
1807-07-01,28.171999999999997,2.141,Raipur,India,21.70N,82.21E
1807-08-01,26.814,1.827,Raipur,India,21.70N,82.21E
1807-09-01,27.614,1.6119999999999999,Raipur,India,21.70N,82.21E
1807-10-01,24.919,1.337,Raipur,India,21.70N,82.21E
1807-11-01,21.649,2.191,Raipur,India,21.70N,82.21E
1807-12-01,20.165,1.726,Raipur,India,21.70N,82.21E
1808-01-01,,,Raipur,India,21.70N,82.21E
1808-02-01,,,Raipur,India,21.70N,82.21E
1808-03-01,,,Raipur,India,21.70N,82.21E
1808-04-01,,,Raipur,India,21.70N,82.21E
1808-05-01,,,Raipur,India,21.70N,82.21E
1808-06-01,,,Raipur,India,21.70N,82.21E
1808-07-01,,,Raipur,India,21.70N,82.21E
1808-08-01,,,Raipur,India,21.70N,82.21E
1808-09-01,,,Raipur,India,21.70N,82.21E
1808-10-01,,,Raipur,India,21.70N,82.21E
1808-11-01,,,Raipur,India,21.70N,82.21E
1808-12-01,,,Raipur,India,21.70N,82.21E
1809-01-01,,,Raipur,India,21.70N,82.21E
1809-02-01,,,Raipur,India,21.70N,82.21E
1809-03-01,,,Raipur,India,21.70N,82.21E
1809-04-01,,,Raipur,India,21.70N,82.21E
1809-05-01,,,Raipur,India,21.70N,82.21E
1809-06-01,,,Raipur,India,21.70N,82.21E
1809-07-01,,,Raipur,India,21.70N,82.21E
1809-08-01,,,Raipur,India,21.70N,82.21E
1809-09-01,,,Raipur,India,21.70N,82.21E
1809-10-01,,,Raipur,India,21.70N,82.21E
1809-11-01,,,Raipur,India,21.70N,82.21E
1809-12-01,,,Raipur,India,21.70N,82.21E
1810-01-01,,,Raipur,India,21.70N,82.21E
1810-02-01,,,Raipur,India,21.70N,82.21E
1810-03-01,,,Raipur,India,21.70N,82.21E
1810-04-01,,,Raipur,India,21.70N,82.21E
1810-05-01,,,Raipur,India,21.70N,82.21E
1810-06-01,,,Raipur,India,21.70N,82.21E
1810-07-01,,,Raipur,India,21.70N,82.21E
1810-08-01,,,Raipur,India,21.70N,82.21E
1810-09-01,,,Raipur,India,21.70N,82.21E
1810-10-01,,,Raipur,India,21.70N,82.21E
1810-11-01,,,Raipur,India,21.70N,82.21E
1810-12-01,,,Raipur,India,21.70N,82.21E
1811-01-01,,,Raipur,India,21.70N,82.21E
1811-02-01,,,Raipur,India,21.70N,82.21E
1811-03-01,,,Raipur,India,21.70N,82.21E
1811-04-01,,,Raipur,India,21.70N,82.21E
1811-05-01,,,Raipur,India,21.70N,82.21E
1811-06-01,,,Raipur,India,21.70N,82.21E
1811-07-01,,,Raipur,India,21.70N,82.21E
1811-08-01,,,Raipur,India,21.70N,82.21E
1811-09-01,,,Raipur,India,21.70N,82.21E
1811-10-01,,,Raipur,India,21.70N,82.21E
1811-11-01,,,Raipur,India,21.70N,82.21E
1811-12-01,,,Raipur,India,21.70N,82.21E
1812-01-01,,,Raipur,India,21.70N,82.21E
1812-02-01,,,Raipur,India,21.70N,82.21E
1812-03-01,,,Raipur,India,21.70N,82.21E
1812-04-01,,,Raipur,India,21.70N,82.21E
1812-05-01,,,Raipur,India,21.70N,82.21E
1812-06-01,,,Raipur,India,21.70N,82.21E
1812-07-01,,,Raipur,India,21.70N,82.21E
1812-08-01,,,Raipur,India,21.70N,82.21E
1812-09-01,,,Raipur,India,21.70N,82.21E
1812-10-01,,,Raipur,India,21.70N,82.21E
1812-11-01,,,Raipur,India,21.70N,82.21E
1812-12-01,,,Raipur,India,21.70N,82.21E
1813-01-01,17.4,3.1639999999999997,Raipur,India,21.70N,82.21E
1813-02-01,21.576,1.5490000000000002,Raipur,India,21.70N,82.21E
1813-03-01,24.861,5.638,Raipur,India,21.70N,82.21E
1813-04-01,31.879,1.659,Raipur,India,21.70N,82.21E
1813-05-01,34.417,4.916,Raipur,India,21.70N,82.21E
1813-06-01,30.445999999999998,2.605,Raipur,India,21.70N,82.21E
1813-07-01,27.241000000000003,1.806,Raipur,India,21.70N,82.21E
1813-08-01,25.624000000000002,1.2,Raipur,India,21.70N,82.21E
1813-09-01,26.85,1.8159999999999998,Raipur,India,21.70N,82.21E
1813-10-01,24.576,1.38,Raipur,India,21.70N,82.21E
1813-11-01,22.206999999999997,1.7919999999999998,Raipur,India,21.70N,82.21E
1813-12-01,17.662,1.8359999999999999,Raipur,India,21.70N,82.21E
1814-01-01,18.162,3.113,Raipur,India,21.70N,82.21E
1814-02-01,21.526999999999997,1.3969999999999998,Raipur,India,21.70N,82.21E
1814-03-01,25.508000000000003,2.0380000000000003,Raipur,India,21.70N,82.21E
1814-04-01,30.531999999999996,1.712,Raipur,India,21.70N,82.21E
1814-05-01,,,Raipur,India,21.70N,82.21E
1814-06-01,31.155,2.094,Raipur,India,21.70N,82.21E
1814-07-01,26.115,2.9389999999999996,Raipur,India,21.70N,82.21E
1814-08-01,25.708000000000002,1.5130000000000001,Raipur,India,21.70N,82.21E
1814-09-01,25.761,1.298,Raipur,India,21.70N,82.21E
1814-10-01,23.924,3.298,Raipur,India,21.70N,82.21E
1814-11-01,22.171999999999997,4.631,Raipur,India,21.70N,82.21E
1814-12-01,20.245,5.107,Raipur,India,21.70N,82.21E
1815-01-01,18.511,2.5639999999999996,Raipur,India,21.70N,82.21E
1815-02-01,22.119,4.749,Raipur,India,21.70N,82.21E
1815-03-01,25.494,3.217,Raipur,India,21.70N,82.21E
1815-04-01,31.485,3.216,Raipur,India,21.70N,82.21E
1815-05-01,33.283,3.4760000000000004,Raipur,India,21.70N,82.21E
1815-06-01,28.675,1.9869999999999999,Raipur,India,21.70N,82.21E
1815-07-01,26.561999999999998,2.862,Raipur,India,21.70N,82.21E
1815-08-01,25.928,1.6269999999999998,Raipur,India,21.70N,82.21E
1815-09-01,26.344,1.319,Raipur,India,21.70N,82.21E
1815-10-01,23.409000000000002,2.7569999999999997,Raipur,India,21.70N,82.21E
1815-11-01,20.145,2.215,Raipur,India,21.70N,82.21E
1815-12-01,17.276999999999994,2.131,Raipur,India,21.70N,82.21E
1816-01-01,18.911,4.494,Raipur,India,21.70N,82.21E
1816-02-01,19.241,2.144,Raipur,India,21.70N,82.21E
1816-03-01,25.949,1.729,Raipur,India,21.70N,82.21E
1816-04-01,30.196,3.79,Raipur,India,21.70N,82.21E
1816-05-01,33.488,2.239,Raipur,India,21.70N,82.21E
1816-06-01,30.651999999999997,2.795,Raipur,India,21.70N,82.21E
1816-07-01,25.603,1.3719999999999999,Raipur,India,21.70N,82.21E
1816-08-01,25.193,0.94,Raipur,India,21.70N,82.21E
1816-09-01,25.048000000000002,0.8140000000000001,Raipur,India,21.70N,82.21E
1816-10-01,23.151999999999997,5.767,Raipur,India,21.70N,82.21E
1816-11-01,20.243,6.894,Raipur,India,21.70N,82.21E
1816-12-01,17.692999999999994,1.557,Raipur,India,21.70N,82.21E
1817-01-01,18.639,4.656000000000001,Raipur,India,21.70N,82.21E
1817-02-01,21.254,2.852,Raipur,India,21.70N,82.21E
1817-03-01,25.441,1.676,Raipur,India,21.70N,82.21E
1817-04-01,31.02,1.965,Raipur,India,21.70N,82.21E
1817-05-01,32.193000000000005,2.016,Raipur,India,21.70N,82.21E
1817-06-01,29.388,1.776,Raipur,India,21.70N,82.21E
1817-07-01,26.225,1.851,Raipur,India,21.70N,82.21E
1817-08-01,25.856,1.5219999999999998,Raipur,India,21.70N,82.21E
1817-09-01,24.749000000000002,2.8160000000000003,Raipur,India,21.70N,82.21E
1817-10-01,23.574,2.583,Raipur,India,21.70N,82.21E
1817-11-01,20.566999999999997,2.363,Raipur,India,21.70N,82.21E
1817-12-01,17.916999999999994,3.139,Raipur,India,21.70N,82.21E
1818-01-01,18.768,3.424,Raipur,India,21.70N,82.21E
1818-02-01,21.232,1.774,Raipur,India,21.70N,82.21E
1818-03-01,25.83,2.0269999999999997,Raipur,India,21.70N,82.21E
1818-04-01,31.155,5.736000000000001,Raipur,India,21.70N,82.21E
1818-05-01,33.695,3.377,Raipur,India,21.70N,82.21E
1818-06-01,30.67,4.324,Raipur,India,21.70N,82.21E
1818-07-01,25.47,3.293,Raipur,India,21.70N,82.21E
1818-08-01,24.832,1.7930000000000001,Raipur,India,21.70N,82.21E
1818-09-01,24.948,1.228,Raipur,India,21.70N,82.21E
1818-10-01,23.534000000000002,2.104,Raipur,India,21.70N,82.21E
1818-11-01,20.293,4.894,Raipur,India,21.70N,82.21E
1818-12-01,17.904999999999994,1.466,Raipur,India,21.70N,82.21E
1819-01-01,16.65,2.307,Raipur,India,21.70N,82.21E
1819-02-01,20.315,3.19,Raipur,India,21.70N,82.21E
1819-03-01,25.759,6.859,Raipur,India,21.70N,82.21E
1819-04-01,29.903000000000002,1.557,Raipur,India,21.70N,82.21E
1819-05-01,32.61,1.361,Raipur,India,21.70N,82.21E
1819-06-01,30.398000000000003,1.608,Raipur,India,21.70N,82.21E
1819-07-01,26.388,1.084,Raipur,India,21.70N,82.21E
1819-08-01,25.576,1.339,Raipur,India,21.70N,82.21E
1819-09-01,25.598000000000003,0.9420000000000001,Raipur,India,21.70N,82.21E
1819-10-01,24.293000000000003,1.94,Raipur,India,21.70N,82.21E
1819-11-01,21.249000000000002,1.673,Raipur,India,21.70N,82.21E
1819-12-01,17.776999999999994,1.2329999999999999,Raipur,India,21.70N,82.21E
1820-01-01,17.628,4.382,Raipur,India,21.70N,82.21E
1820-02-01,20.115,2.211,Raipur,India,21.70N,82.21E
1820-03-01,25.869,1.87,Raipur,India,21.70N,82.21E
